start_ms,end_ms,label
34666,46454,interviewer_speaking
46454,48480,pause_question
48480,50930,interviewer_speaking
50930,51690,pause_question
51690,59450,interviewer_speaking
59450,62790,pause_question
62790,66610,interviewer_speaking
66610,67840,pause_question
67840,69060,interviewee_speaking
69060,70663,pause_narrative
70663,71163,interviewee_speaking
71163,73209,pause_narrative
73209,73709,interviewee_speaking
73709,76495,pause_answered
76495,79040,interviewer_speaking
79040,79575,pause_question
79575,80075,interviewee_speaking
80075,80980,pause_narrative
80980,81480,interviewee_speaking
81480,85423,pause_answered
85423,86895,interviewer_speaking
86895,88030,interviewee_speaking
88030,89460,pause_answered
89460,91410,interviewer_speaking
91410,92185,pause_question
92185,93870,interviewee_speaking
93870,96080,pause_answered
96080,97365,interviewer_speaking
97365,99620,interviewee_speaking
99620,101175,pause_answered
101175,101675,interviewer_speaking
101675,103290,pause_question
103290,105180,interviewer_speaking
105180,107090,pause_question
107090,108410,interviewee_speaking
108410,110196,pause_narrative
110196,111780,interviewee_speaking
111780,114310,pause_narrative
114310,114810,interviewee_speaking
114810,116220,pause_narrative
116220,116720,interviewee_speaking
116720,117310,pause_narrative
117310,118965,interviewee_speaking
118965,123500,pause_narrative
123500,124720,interviewee_speaking
124720,125910,pause_narrative
125910,126410,interviewee_speaking
126410,128340,pause_narrative
128340,129740,interviewee_speaking
129740,132070,pause_narrative
132070,134500,interviewee_speaking
134500,136510,pause_narrative
136510,137010,interviewee_speaking
137010,138400,pause_narrative
138400,144240,interviewee_speaking
144240,145540,pause_narrative
145540,147390,interviewee_speaking
147390,148940,pause_narrative
148940,150040,interviewee_speaking
150040,151180,pause_narrative
151180,153030,interviewee_speaking
153030,154310,pause_narrative
154310,155210,interviewee_speaking
155210,155730,pause_narrative
155730,157000,interviewee_speaking
157000,159390,pause_narrative
159390,168590,interviewee_speaking
168590,170460,pause_narrative
170460,176840,interviewee_speaking
176840,177420,pause_narrative
177420,179735,interviewee_speaking
179735,187300,pause_narrative
187300,189510,interviewee_speaking
189510,192480,pause_narrative
192480,195210,interviewee_speaking
195210,196630,pause_narrative
196630,199140,interviewee_speaking
199140,199810,pause_narrative
199810,200310,interviewee_speaking
200310,201220,pause_narrative
201220,201880,interviewee_speaking
201880,203980,pause_narrative
203980,206590,interviewee_speaking
206590,208640,pause_narrative
208640,212620,interviewee_speaking
212620,213600,pause_narrative
213600,215550,interviewee_speaking
215550,216600,pause_narrative
216600,219530,interviewee_speaking
219530,220500,pause_narrative
220500,223440,interviewee_speaking
223440,226145,pause_answered
226145,226890,interviewer_speaking
226890,228960,pause_question
228960,230900,interviewer_speaking
230900,231420,pause_question
231420,235087,interviewer_speaking
235087,236330,interviewee_speaking
236330,237290,pause_narrative
237290,238170,interviewee_speaking
238170,239950,pause_narrative
239950,240450,interviewee_speaking
240450,241180,pause_narrative
241180,243980,interviewee_speaking
243980,244840,pause_narrative
244840,247060,interviewee_speaking
247060,248585,pause_narrative
248585,251500,interviewee_speaking
251500,252630,pause_narrative
252630,253800,interviewee_speaking
253800,255730,pause_narrative
255730,257850,interviewee_speaking
257850,259880,pause_narrative
259880,263390,interviewee_speaking
263390,264530,pause_narrative
264530,267120,interviewee_speaking
267120,268090,pause_narrative
268090,271700,interviewee_speaking
271700,273010,pause_narrative
273010,273510,interviewee_speaking
273510,275510,pause_narrative
275510,277460,interviewee_speaking
277460,279570,pause_narrative
279570,284680,interviewee_speaking
284680,286040,pause_answered
286040,286930,interviewer_speaking
286930,288075,pause_question
288075,288575,interviewee_speaking
288575,289640,pause_narrative
289640,293840,interviewee_speaking
293840,294800,pause_narrative
294800,295650,interviewee_speaking
295650,297330,pause_narrative
297330,300980,interviewee_speaking
300980,301600,pause_narrative
301600,306270,interviewee_speaking
306270,306950,pause_narrative
306950,307450,interviewee_speaking
307450,308130,pause_narrative
308130,315820,interviewee_speaking
315820,316470,pause_narrative
316470,320430,interviewee_speaking
320430,321560,pause_narrative
321560,324260,interviewee_speaking
324260,325270,pause_narrative
325270,330110,interviewee_speaking
330110,330790,pause_narrative
330790,331290,interviewee_speaking
331290,332890,pause_narrative
332890,335720,interviewee_speaking
335720,336380,pause_narrative
336380,337480,interviewee_speaking
337480,338270,pause_narrative
338270,339700,interviewee_speaking
339700,340680,pause_narrative
340680,341570,interviewee_speaking
341570,342720,pause_narrative
342720,343980,interviewee_speaking
343980,344500,pause_narrative
344500,347430,interviewee_speaking
347430,348130,pause_narrative
348130,351970,interviewee_speaking
351970,352700,pause_narrative
352700,353310,interviewee_speaking
353310,355710,pause_narrative
355710,356210,interviewee_speaking
356210,357175,pause_narrative
357175,362310,interviewee_speaking
362310,362920,pause_narrative
362920,365710,interviewee_speaking
365710,366930,pause_narrative
366930,369370,interviewee_speaking
369370,370070,pause_narrative
370070,372680,interviewee_speaking
372680,373490,pause_narrative
373490,375410,interviewee_speaking
375410,376290,pause_narrative
376290,380860,interviewee_speaking
380860,381810,pause_narrative
381810,392300,interviewee_speaking
392300,392970,pause_narrative
392970,394020,interviewee_speaking
394020,395650,pause_narrative
395650,400800,interviewee_speaking
400800,401620,pause_narrative
401620,405370,interviewee_speaking
405370,406170,pause_narrative
406170,407710,interviewee_speaking
407710,408320,pause_narrative
408320,409940,interviewee_speaking
409940,410540,pause_narrative
410540,412250,interviewee_speaking
412250,412820,pause_narrative
412820,416068,interviewee_speaking
416068,416995,pause_answered
416995,418230,interviewer_speaking
418230,419660,pause_question
419660,420200,interviewee_speaking
420200,420790,pause_narrative
420790,426300,interviewee_speaking
426300,426980,pause_narrative
426980,428130,interviewee_speaking
428130,429890,pause_narrative
429890,431550,interviewee_speaking
431550,432290,pause_narrative
432290,435980,interviewee_speaking
435980,437160,pause_narrative
437160,437660,interviewee_speaking
437660,438420,pause_narrative
438420,441470,interviewee_speaking
441470,442680,pause_narrative
442680,444390,interviewee_speaking
444390,445010,pause_narrative
445010,448960,interviewee_speaking
448960,449520,pause_narrative
449520,453720,interviewee_speaking
453720,454480,pause_narrative
454480,458060,interviewee_speaking
458060,458830,pause_narrative
458830,460760,interviewee_speaking
460760,461460,pause_narrative
461460,462770,interviewee_speaking
462770,463620,pause_narrative
463620,465740,interviewee_speaking
465740,466920,pause_narrative
466920,468840,interviewee_speaking
468840,470290,pause_narrative
470290,476040,interviewee_speaking
476040,476815,pause_answered
476815,477840,interviewer_speaking
477840,480645,pause_question
480645,481875,interviewee_speaking
481875,485290,interviewer_speaking
485290,486960,pause_question
