start_ms,end_ms,label
14596,33590,interviewee_speaking
33590,35650,pause_narrative
35650,36150,interviewee_speaking
36150,36930,pause_narrative
36930,40690,interviewee_speaking
40690,41200,pause_narrative
41200,48690,interviewee_speaking
48690,49240,pause_narrative
49240,49740,interviewee_speaking
49740,50480,pause_narrative
50480,59700,interviewee_speaking
59700,60250,pause_narrative
60250,70030,interviewee_speaking
70030,73140,pause_narrative
73140,78000,interviewee_speaking
78000,78540,pause_narrative
78540,83060,interviewee_speaking
83060,85700,pause_narrative
85700,93310,interviewee_speaking
93310,93830,pause_narrative
93830,112000,interviewee_speaking
112000,114860,pause_narrative
114860,125390,interviewee_speaking
125390,125951,pause_narrative
125951,126451,interviewee_speaking
126451,131850,pause_narrative
131850,132880,interviewee_speaking
132880,134590,pause_narrative
134590,137720,interviewee_speaking
137720,138330,pause_narrative
138330,141400,interviewee_speaking
141400,142470,pause_narrative
142470,145010,interviewee_speaking
145010,145620,pause_narrative
145620,151670,interviewee_speaking
151670,152520,pause_narrative
152520,153290,interviewee_speaking
153290,154260,pause_narrative
154260,193010,interviewee_speaking
193010,195590,pause_answered
195590,199470,interviewer_speaking
199470,201140,pause_question
201140,203180,interviewee_speaking
203180,203810,pause_narrative
203810,215380,interviewee_speaking
215380,216060,pause_narrative
216060,218580,interviewee_speaking
218580,219260,pause_narrative
219260,225480,interviewee_speaking
225480,226010,pause_narrative
226010,228500,interviewee_speaking
228500,229020,pause_narrative
229020,230770,interviewee_speaking
230770,231670,pause_narrative
231670,234360,interviewee_speaking
