start_ms,end_ms,label
9447,9947,interviewer_speaking
9947,19620,pause_question
19620,22660,interviewer_speaking
22660,24310,pause_question
24310,29240,interviewer_speaking
29240,30800,pause_question
30800,34920,interviewer_speaking
34920,40586,pause_question
40586,43900,interviewer_speaking
43900,46380,pause_question
46380,46880,interviewer_speaking
46880,52920,pause_question
52920,55700,interviewer_speaking
55700,56350,pause_question
56350,63070,interviewer_speaking
63070,71960,pause_question
71960,74450,interviewer_speaking
74450,75126,pause_question
75126,76230,interviewee_speaking
76230,80220,pause_answered
80220,82060,interviewer_speaking
82060,83010,interviewee_speaking
83010,83885,pause_answered
83885,84500,interviewer_speaking
84500,85670,pause_question
85670,86260,interviewer_speaking
86260,87030,pause_question
87030,88750,interviewee_speaking
88750,89590,pause_narrative
89590,90090,interviewee_speaking
90090,91725,pause_answered
91725,92520,interviewer_speaking
92520,93190,pause_question
93190,94280,interviewee_speaking
94280,95861,pause_answered
95861,96361,interviewer_speaking
96361,96930,pause_question
96930,98450,interviewer_speaking
98450,99080,pause_question
99080,102590,interviewee_speaking
102590,103395,pause_answered
103395,104230,interviewer_speaking
104230,107040,pause_question
107040,111110,interviewer_speaking
111110,112340,pause_question
112340,115940,interviewer_speaking
115940,117080,pause_question
117080,121870,interviewer_speaking
121870,123185,pause_question
123185,133440,interviewee_speaking
133440,134080,pause_narrative
134080,135150,interviewee_speaking
135150,136259,pause_narrative
136259,137570,interviewee_speaking
137570,138080,pause_narrative
138080,146660,interviewee_speaking
146660,147220,pause_narrative
147220,149250,interviewee_speaking
149250,149780,pause_narrative
149780,151850,interviewee_speaking
151850,153420,pause_narrative
153420,154810,interviewee_speaking
154810,156160,pause_narrative
156160,159370,interviewee_speaking
159370,160754,pause_narrative
160754,161254,interviewee_speaking
161254,161930,pause_narrative
161930,167910,interviewee_speaking
167910,168470,pause_narrative
168470,172430,interviewee_speaking
172430,173020,pause_narrative
173020,173520,interviewee_speaking
173520,175000,pause_narrative
175000,178130,interviewee_speaking
178130,179140,pause_narrative
179140,181420,interviewee_speaking
181420,182098,pause_narrative
182098,185180,interviewee_speaking
185180,186220,pause_narrative
186220,187020,interviewee_speaking
187020,187610,pause_narrative
187610,189750,interviewee_speaking
189750,191114,pause_narrative
191114,193780,interviewee_speaking
193780,194330,pause_narrative
194330,199310,interviewee_speaking
199310,200130,pause_narrative
200130,201160,interviewee_speaking
201160,201700,pause_narrative
201700,202500,interviewee_speaking
202500,203150,pause_narrative
203150,205710,interviewee_speaking
205710,206322,pause_narrative
206322,209630,interviewee_speaking
209630,210381,pause_narrative
210381,212150,interviewee_speaking
212150,213040,pause_narrative
213040,216840,interviewee_speaking
216840,217586,pause_narrative
217586,218086,interviewee_speaking
218086,218900,pause_narrative
218900,231210,interviewee_speaking
231210,232690,pause_narrative
232690,245350,interviewee_speaking
245350,246500,pause_narrative
246500,247000,interviewee_speaking
247000,247910,pause_narrative
247910,252220,interviewee_speaking
252220,254030,pause_narrative
254030,257110,interviewee_speaking
257110,257790,pause_narrative
257790,265059,interviewee_speaking
265059,265760,pause_narrative
265760,271020,interviewee_speaking
271020,271670,pause_narrative
271670,283316,interviewee_speaking
283316,284244,pause_narrative
284244,285570,interviewee_speaking
285570,286140,pause_narrative
286140,293150,interviewee_speaking
293150,293960,pause_narrative
293960,300620,interviewee_speaking
300620,301430,pause_narrative
301430,304710,interviewee_speaking
304710,306460,pause_narrative
306460,307650,interviewee_speaking
307650,308170,pause_narrative
308170,309220,interviewee_speaking
309220,309800,pause_narrative
309800,318070,interviewee_speaking
318070,319232,pause_narrative
319232,320220,interviewee_speaking
320220,320880,pause_answered
320880,324180,interviewer_speaking
324180,325510,pause_question
325510,326010,interviewee_speaking
326010,327270,pause_narrative
327270,339090,interviewee_speaking
339090,339942,pause_narrative
339942,342190,interviewee_speaking
342190,342940,pause_narrative
342940,347550,interviewee_speaking
347550,349010,pause_narrative
349010,351470,interviewee_speaking
351470,352280,pause_narrative
352280,358780,interviewee_speaking
358780,359290,pause_narrative
359290,365620,interviewee_speaking
365620,366540,pause_narrative
366540,376060,interviewee_speaking
376060,376850,pause_narrative
376850,378790,interviewee_speaking
378790,379520,pause_narrative
379520,382100,interviewee_speaking
382100,382770,pause_narrative
382770,386070,interviewee_speaking
386070,386710,pause_narrative
386710,388330,interviewee_speaking
388330,388960,pause_narrative
388960,392050,interviewee_speaking
392050,392870,pause_narrative
392870,399100,interviewee_speaking
399100,400360,pause_narrative
400360,402480,interviewee_speaking
402480,403080,pause_narrative
403080,406730,interviewee_speaking
406730,407630,pause_narrative
407630,422100,interviewee_speaking
422100,423050,pause_narrative
423050,426020,interviewee_speaking
426020,427680,pause_narrative
427680,428020,interviewee_speaking
428020,429446,interviewer_speaking
429446,432890,interviewee_speaking
432890,433836,pause_narrative
433836,444280,interviewee_speaking
444280,445470,pause_narrative
445470,456180,interviewee_speaking
456180,460050,pause_answered
460050,462720,interviewer_speaking
462720,463385,pause_question
463385,463945,interviewee_speaking
463945,470020,interviewer_speaking
470020,470920,pause_question
470920,472840,interviewee_speaking
472840,473673,interviewer_speaking
473673,475030,interviewee_speaking
475030,475655,interviewer_speaking
475655,476825,interviewee_speaking
476825,477550,interviewer_speaking
477550,482070,interviewee_speaking
482070,483080,pause_narrative
483080,487780,interviewee_speaking
487780,488410,pause_narrative
488410,493670,interviewee_speaking
493670,494810,pause_narrative
494810,495570,interviewee_speaking
495570,497340,pause_narrative
497340,501790,interviewee_speaking
501790,502330,pause_narrative
502330,502830,interviewee_speaking
502830,504025,pause_narrative
504025,506366,interviewee_speaking
506366,506880,pause_narrative
506880,511175,interviewee_speaking
511175,512560,interviewer_speaking
512560,513280,interviewee_speaking
513280,516055,pause_answered
516055,519103,interviewer_speaking
519103,520330,interviewee_speaking
520330,521220,pause_narrative
521220,525060,interviewee_speaking
525060,525610,pause_narrative
525610,527860,interviewee_speaking
527860,528970,pause_narrative
528970,534135,interviewee_speaking
534135,534636,pause_narrative
534636,538080,interviewee_speaking
538080,538750,pause_narrative
538750,548150,interviewee_speaking
548150,549180,pause_narrative
549180,563820,interviewee_speaking
563820,564710,pause_narrative
564710,575040,interviewee_speaking
575040,575790,pause_narrative
575790,580520,interviewee_speaking
580520,581450,pause_narrative
581450,587400,interviewee_speaking
587400,588530,pause_narrative
588530,589970,interviewee_speaking
589970,591010,pause_narrative
591010,592890,interviewee_speaking
592890,593610,pause_narrative
593610,595890,interviewee_speaking
595890,596510,pause_narrative
596510,597290,interviewee_speaking
597290,598000,pause_answered
598000,606950,interviewer_speaking
606950,607825,pause_question
607825,611770,interviewee_speaking
