start_ms,end_ms,label
12855,15190,interviewer_speaking
15190,16810,pause_question
16810,18420,interviewee_speaking
18420,19920,pause_narrative
19920,20740,interviewee_speaking
20740,22930,pause_narrative
22930,23430,interviewee_speaking
23430,25260,pause_narrative
25260,25760,interviewee_speaking
25760,26380,pause_narrative
26380,30060,interviewee_speaking
30060,30860,pause_narrative
30860,32000,interviewee_speaking
32000,33435,pause_answered
33435,35310,interviewer_speaking
35310,35955,pause_question
35955,44550,interviewee_speaking
44550,46050,pause_narrative
46050,46550,interviewee_speaking
46550,47390,pause_narrative
47390,59850,interviewee_speaking
59850,61390,pause_narrative
61390,62570,interviewee_speaking
62570,63380,pause_narrative
63380,68550,interviewee_speaking
68550,69150,pause_narrative
69150,70260,interviewee_speaking
70260,71910,pause_narrative
71910,72570,interviewee_speaking
72570,73500,pause_narrative
73500,74000,interviewee_speaking
74000,74690,pause_narrative
74690,80410,interviewee_speaking
80410,81770,pause_narrative
81770,87940,interviewee_speaking
87940,88660,pause_narrative
88660,89440,interviewee_speaking
89440,89990,pause_narrative
89990,92670,interviewee_speaking
92670,93680,pause_narrative
93680,96130,interviewee_speaking
96130,96860,pause_narrative
96860,98180,interviewee_speaking
98180,98770,pause_narrative
98770,100020,interviewee_speaking
100020,100930,pause_answered
100930,102300,interviewer_speaking
102300,104150,pause_question
104150,106250,interviewee_speaking
106250,107020,pause_narrative
107020,108220,interviewee_speaking
108220,109550,pause_narrative
109550,110050,interviewee_speaking
110050,110940,pause_narrative
110940,112690,interviewee_speaking
112690,113250,pause_narrative
113250,115280,interviewee_speaking
115280,115870,pause_narrative
115870,118140,interviewee_speaking
118140,119610,pause_narrative
119610,122080,interviewee_speaking
122080,122605,pause_answered
122605,124675,interviewer_speaking
124675,126920,interviewee_speaking
126920,127750,pause_narrative
127750,128750,interviewee_speaking
128750,129770,pause_narrative
129770,132100,interviewee_speaking
132100,132810,pause_narrative
132810,134655,interviewee_speaking
134655,135400,pause_narrative
135400,137550,interviewee_speaking
137550,139570,pause_narrative
139570,152530,interviewee_speaking
152530,153240,pause_narrative
