start_ms,end_ms,label
12107,14025,interviewer_speaking
14025,16100,pause_question
16100,20945,interviewee_speaking
20945,21665,pause_narrative
21665,22865,interviewee_speaking
22865,23445,pause_narrative
23445,24505,interviewee_speaking
24505,27014,pause_narrative
27014,30075,interviewee_speaking
30075,30715,pause_narrative
30715,34015,interviewee_speaking
34015,34765,pause_narrative
34765,35265,interviewee_speaking
35265,36455,pause_narrative
36455,40495,interviewee_speaking
40495,42065,pause_narrative
42065,44635,interviewee_speaking
44635,45255,pause_narrative
45255,47415,interviewee_speaking
47415,48055,pause_narrative
48055,55175,interviewee_speaking
55175,55775,pause_narrative
55775,59295,interviewee_speaking
59295,60685,pause_narrative
60685,68315,interviewee_speaking
68315,68985,pause_narrative
68985,71795,interviewee_speaking
71795,73015,pause_narrative
73015,82465,interviewee_speaking
82465,83115,pause_narrative
83115,88215,interviewee_speaking
88215,88740,pause_answered
88740,89755,interviewer_speaking
89755,90290,pause_question
90290,93585,interviewee_speaking
93585,94305,pause_narrative
94305,100675,interviewee_speaking
100675,101215,pause_narrative
101215,102650,interviewee_speaking
102650,107620,interviewer_speaking
107620,108120,interviewee_speaking
108120,108925,pause_narrative
108925,109835,interviewee_speaking
109835,110425,pause_narrative
110425,114705,interviewee_speaking
114705,116705,pause_narrative
116705,118515,interviewee_speaking
118515,119705,pause_narrative
119705,124765,interviewee_speaking
124765,128725,pause_narrative
128725,131965,interviewee_speaking
131965,132725,pause_narrative
132725,133835,interviewee_speaking
133835,134907,pause_answered
134907,135465,interviewer_speaking
135465,140834,interviewee_speaking
140834,143185,pause_narrative
143185,144935,interviewee_speaking
144935,146085,pause_narrative
146085,147315,interviewee_speaking
147315,148195,pause_narrative
148195,149305,interviewee_speaking
149305,150095,pause_narrative
150095,155215,interviewee_speaking
155215,156575,interviewer_speaking
156575,159195,interviewee_speaking
159195,159705,pause_narrative
159705,160395,interviewee_speaking
160395,161805,pause_narrative
161805,164705,interviewee_speaking
164705,165545,pause_narrative
165545,166045,interviewee_speaking
166045,167125,pause_narrative
167125,167625,interviewee_speaking
167625,168285,pause_narrative
168285,172825,interviewee_speaking
172825,173725,pause_narrative
173725,174225,interviewee_speaking
174225,174735,pause_narrative
