start_ms,end_ms,label
8835,13685,interviewer_speaking
13685,30772,pause_question
30772,42635,interviewee_speaking
42635,43705,pause_narrative
43705,47855,interviewee_speaking
47855,48455,pause_narrative
48455,51775,interviewee_speaking
51775,52725,pause_narrative
52725,53225,interviewee_speaking
53225,53985,pause_narrative
53985,58385,interviewee_speaking
58385,60015,pause_narrative
60015,61065,interviewee_speaking
61065,63525,pause_narrative
63525,64490,interviewee_speaking
64490,66655,pause_narrative
66655,79845,interviewee_speaking
79845,80705,pause_narrative
80705,92555,interviewee_speaking
92555,93205,pause_narrative
93205,100765,interviewee_speaking
100765,101935,pause_narrative
101935,111385,interviewee_speaking
111385,112035,pause_narrative
112035,115505,interviewee_speaking
115505,116765,pause_narrative
116765,118905,interviewee_speaking
118905,120145,pause_narrative
120145,121435,interviewee_speaking
121435,122975,pause_narrative
122975,124805,interviewee_speaking
124805,126125,pause_narrative
126125,126895,interviewee_speaking
126895,129175,pause_narrative
129175,132125,interviewee_speaking
132125,132775,pause_narrative
132775,143365,interviewee_speaking
143365,144255,pause_narrative
144255,154955,interviewee_speaking
154955,155545,pause_narrative
155545,159270,interviewee_speaking
159270,160165,pause_narrative
160165,161455,interviewee_speaking
161455,162495,pause_narrative
162495,165875,interviewee_speaking
165875,166585,pause_narrative
166585,167085,interviewee_speaking
167085,168995,pause_narrative
168995,169435,interviewee_speaking
169435,173275,interviewer_speaking
173275,178265,interviewee_speaking
178265,179205,pause_narrative
179205,180535,interviewee_speaking
180535,181535,pause_narrative
181535,182035,interviewee_speaking
182035,182685,pause_narrative
182685,186385,interviewee_speaking
186385,188505,pause_narrative
188505,195105,interviewee_speaking
195105,195645,pause_narrative
195645,200075,interviewee_speaking
200075,201245,pause_narrative
201245,208015,interviewee_speaking
208015,209535,pause_narrative
209535,213638,interviewee_speaking
213638,214870,pause_narrative
214870,221995,interviewee_speaking
221995,223355,pause_narrative
223355,230495,interviewee_speaking
230495,231065,pause_narrative
231065,232315,interviewee_speaking
232315,232845,pause_narrative
232845,239385,interviewee_speaking
239385,240295,pause_narrative
240295,241205,interviewee_speaking
241205,242015,pause_narrative
242015,244745,interviewee_speaking
244745,246955,pause_narrative
246955,249575,interviewee_speaking
249575,250465,pause_narrative
250465,253165,interviewee_speaking
253165,254055,pause_narrative
254055,258165,interviewee_speaking
258165,259485,pause_narrative
259485,261025,interviewee_speaking
261025,262455,pause_narrative
262455,280925,interviewee_speaking
280925,281805,pause_narrative
281805,284105,interviewee_speaking
284105,285085,pause_narrative
285085,288895,interviewee_speaking
288895,289695,pause_narrative
289695,291545,interviewee_speaking
291545,292455,pause_narrative
292455,299665,interviewee_speaking
299665,300285,pause_narrative
300285,305305,interviewee_speaking
305305,306365,pause_narrative
306365,317585,interviewee_speaking
317585,319045,pause_narrative
319045,319545,interviewee_speaking
319545,320155,pause_narrative
320155,330795,interviewee_speaking
330795,332005,pause_narrative
332005,335431,interviewee_speaking
335431,338365,pause_narrative
338365,339145,interviewee_speaking
339145,339985,pause_narrative
339985,342025,interviewee_speaking
342025,342655,pause_narrative
342655,347185,interviewee_speaking
347185,347945,pause_narrative
347945,352665,interviewee_speaking
352665,353255,pause_narrative
353255,354725,interviewee_speaking
354725,355375,pause_narrative
355375,366615,interviewee_speaking
366615,368795,pause_narrative
368795,374335,interviewee_speaking
374335,375005,pause_narrative
375005,375825,interviewee_speaking
375825,377475,pause_narrative
377475,388345,interviewee_speaking
388345,389355,pause_narrative
389355,390915,interviewee_speaking
390915,391835,pause_narrative
391835,399485,interviewee_speaking
399485,400615,pause_narrative
400615,401885,interviewee_speaking
401885,403725,pause_narrative
403725,409855,interviewee_speaking
409855,410725,pause_narrative
410725,418325,interviewee_speaking
418325,420665,pause_narrative
420665,422895,interviewee_speaking
422895,424925,pause_narrative
424925,428075,interviewee_speaking
428075,428985,pause_narrative
428985,429485,interviewee_speaking
429485,430125,pause_narrative
430125,434005,interviewee_speaking
434005,434825,pause_narrative
434825,437215,interviewee_speaking
437215,438265,pause_narrative
438265,439435,interviewee_speaking
439435,440435,pause_narrative
440435,442675,interviewee_speaking
442675,444275,pause_narrative
444275,449175,interviewee_speaking
449175,449915,pause_narrative
449915,451215,interviewee_speaking
451215,451935,pause_narrative
451935,453625,interviewee_speaking
453625,454345,pause_narrative
454345,456125,interviewee_speaking
456125,458005,pause_narrative
458005,462455,interviewee_speaking
462455,463185,pause_narrative
463185,464055,interviewee_speaking
464055,464665,pause_narrative
464665,467125,interviewee_speaking
467125,467885,pause_narrative
467885,468855,interviewee_speaking
468855,469425,pause_narrative
469425,471455,interviewee_speaking
471455,472915,pause_narrative
472915,475445,interviewee_speaking
475445,476815,pause_narrative
476815,477755,interviewee_speaking
477755,478665,pause_narrative
478665,479445,interviewee_speaking
479445,479955,pause_narrative
479955,480455,interviewee_speaking
480455,481215,pause_narrative
481215,496065,interviewee_speaking
496065,496995,pause_narrative
496995,499895,interviewee_speaking
499895,500495,pause_narrative
500495,502645,interviewee_speaking
502645,504485,pause_narrative
504485,508875,interviewee_speaking
508875,510025,pause_narrative
510025,511345,interviewee_speaking
511345,511985,pause_narrative
511985,512875,interviewee_speaking
512875,514835,pause_narrative
514835,516765,interviewee_speaking
516765,518785,pause_narrative
518785,524625,interviewee_speaking
524625,525675,pause_narrative
525675,528545,interviewee_speaking
528545,530325,pause_narrative
530325,534205,interviewee_speaking
534205,535205,pause_narrative
535205,540135,interviewee_speaking
540135,541995,pause_narrative
541995,543335,interviewee_speaking
543335,544445,pause_narrative
544445,550015,interviewee_speaking
550015,550915,pause_narrative
550915,552885,interviewee_speaking
552885,553515,pause_narrative
553515,558935,interviewee_speaking
558935,560805,pause_narrative
560805,561305,interviewee_speaking
561305,562415,pause_narrative
562415,566655,interviewee_speaking
566655,567485,pause_narrative
567485,584085,interviewee_speaking
584085,584895,pause_narrative
584895,605215,interviewee_speaking
605215,606065,pause_narrative
606065,608755,interviewee_speaking
608755,609935,pause_narrative
609935,612945,interviewee_speaking
612945,614705,pause_narrative
614705,618355,interviewee_speaking
618355,619045,pause_narrative
619045,623365,interviewee_speaking
623365,624385,pause_narrative
624385,634865,interviewee_speaking
634865,635365,interviewer_speaking
635365,636205,pause_question
636205,644405,interviewee_speaking
644405,645055,pause_narrative
645055,650175,interviewee_speaking
650175,651575,pause_narrative
651575,652075,interviewee_speaking
652075,654315,pause_narrative
654315,655205,interviewee_speaking
655205,655815,pause_narrative
655815,667005,interviewee_speaking
667005,668055,pause_narrative
668055,668555,interviewee_speaking
668555,669335,pause_narrative
669335,670195,interviewee_speaking
670195,670725,pause_narrative
670725,672625,interviewee_speaking
672625,673555,pause_narrative
673555,675271,interviewee_speaking
675271,676755,pause_narrative
676755,687185,interviewee_speaking
687185,688445,pause_narrative
688445,692475,interviewee_speaking
692475,693055,pause_narrative
693055,693555,interviewee_speaking
693555,694965,pause_narrative
694965,701025,interviewee_speaking
701025,701885,pause_narrative
701885,702625,interviewee_speaking
702625,703225,pause_narrative
703225,706831,interviewee_speaking
706831,709011,interviewer_speaking
709011,709601,pause_question
709601,721045,interviewee_speaking
721045,722445,pause_narrative
722445,734665,interviewee_speaking
734665,735505,pause_narrative
735505,738625,interviewee_speaking
738625,739685,pause_narrative
739685,741245,interviewee_speaking
741245,743055,pause_narrative
743055,743555,interviewee_speaking
743555,744555,pause_narrative
744555,745745,interviewee_speaking
745745,746965,pause_narrative
746965,758565,interviewee_speaking
758565,760045,pause_narrative
760045,762935,interviewee_speaking
762935,764905,pause_narrative
764905,766725,interviewee_speaking
766725,767715,pause_narrative
767715,768215,interviewee_speaking
768215,770255,pause_narrative
770255,771255,interviewee_speaking
771255,771775,pause_narrative
771775,772275,interviewee_speaking
772275,772785,pause_narrative
772785,776995,interviewee_speaking
776995,777625,pause_narrative
777625,779865,interviewee_speaking
779865,780515,pause_narrative
780515,782495,interviewee_speaking
782495,784565,pause_narrative
784565,787415,interviewee_speaking
787415,788075,pause_narrative
788075,790885,interviewee_speaking
790885,792145,pause_narrative
792145,795065,interviewee_speaking
795065,795715,pause_narrative
795715,796215,interviewee_speaking
