start_ms,end_ms,label
9500,12525,interviewer_speaking
12525,16475,interviewee_speaking
16475,17077,pause_narrative
17077,28291,interviewee_speaking
28291,29535,interviewer_speaking
29535,30064,pause_question
30064,31342,interviewee_speaking
31342,31868,interviewer_speaking
31868,35665,interviewee_speaking
35665,36925,pause_narrative
36925,42785,interviewee_speaking
42785,44845,pause_narrative
44845,49435,interviewee_speaking
49435,51815,pause_narrative
51815,56165,interviewee_speaking
56165,57495,pause_narrative
57495,63320,interviewee_speaking
63320,64725,pause_narrative
64725,66995,interviewee_speaking
66995,67545,pause_narrative
67545,76590,interviewee_speaking
76590,77485,pause_narrative
77485,84844,interviewee_speaking
84844,86592,interviewer_speaking
86592,88505,interviewee_speaking
88505,89299,pause_narrative
89299,89799,interviewee_speaking
89799,92195,pause_narrative
92195,93625,interviewee_speaking
93625,95765,pause_narrative
95765,99575,interviewee_speaking
99575,100851,pause_narrative
100851,103375,interviewee_speaking
103375,104105,pause_narrative
104105,107775,interviewee_speaking
107775,109135,pause_narrative
109135,118638,interviewee_speaking
118638,119830,pause_narrative
119830,121455,interviewee_speaking
121455,122245,pause_narrative
122245,129745,interviewee_speaking
129745,131355,pause_narrative
131355,140219,interviewee_speaking
140219,142715,pause_narrative
142715,145701,interviewee_speaking
145701,146995,pause_narrative
146995,149957,interviewee_speaking
149957,152435,pause_narrative
152435,159865,interviewee_speaking
159865,161847,pause_narrative
161847,169592,interviewee_speaking
169592,170545,pause_narrative
170545,188875,interviewee_speaking
188875,190375,pause_narrative
190375,196865,interviewee_speaking
196865,197405,pause_narrative
197405,199955,interviewee_speaking
199955,201845,pause_narrative
201845,203315,interviewee_speaking
203315,205725,pause_narrative
205725,209935,interviewee_speaking
209935,212225,pause_narrative
212225,214945,interviewee_speaking
214945,215819,pause_narrative
215819,223067,interviewee_speaking
223067,224025,pause_narrative
224025,225715,interviewee_speaking
225715,226765,pause_narrative
226765,235485,interviewee_speaking
235485,236455,pause_narrative
236455,238685,interviewee_speaking
238685,240915,pause_narrative
240915,241705,interviewee_speaking
241705,242321,pause_narrative
242321,243773,interviewee_speaking
243773,245225,pause_narrative
245225,248335,interviewee_speaking
248335,248985,pause_narrative
248985,251845,interviewee_speaking
251845,252855,pause_narrative
252855,254525,interviewee_speaking
254525,255042,pause_narrative
255042,269225,interviewee_speaking
269225,270258,pause_narrative
270258,277645,interviewee_speaking
277645,278195,pause_narrative
278195,280745,interviewee_speaking
280745,281715,pause_narrative
281715,283675,interviewee_speaking
283675,284365,pause_narrative
284365,286135,interviewee_speaking
286135,287095,pause_narrative
287095,290445,interviewee_speaking
290445,290975,pause_narrative
290975,295315,interviewee_speaking
295315,298185,pause_narrative
298185,306665,interviewee_speaking
306665,307465,pause_narrative
307465,309325,interviewee_speaking
309325,310735,pause_narrative
310735,314360,interviewee_speaking
314360,315605,pause_narrative
315605,316105,interviewee_speaking
316105,317025,pause_narrative
317025,320495,interviewee_speaking
320495,322465,pause_narrative
322465,322965,interviewee_speaking
322965,323575,pause_narrative
323575,329225,interviewee_speaking
