start_ms,end_ms,label
17414,17914,interviewee_speaking
17914,22903,pause_answered
22903,23403,interviewer_speaking
23403,30920,pause_question
30920,42490,interviewer_speaking
42490,43880,pause_question
43880,47020,interviewee_speaking
47020,48090,pause_narrative
48090,49310,interviewee_speaking
49310,50840,pause_narrative
50840,53280,interviewee_speaking
53280,54440,pause_narrative
54440,58700,interviewee_speaking
58700,59420,pause_narrative
59420,61400,interviewee_speaking
61400,62240,pause_narrative
62240,66860,interviewee_speaking
66860,67882,pause_narrative
67882,68382,interviewee_speaking
68382,69740,pause_narrative
69740,75449,interviewee_speaking
75449,76220,pause_narrative
76220,83130,interviewee_speaking
83130,84280,pause_answered
84280,88540,interviewer_speaking
88540,90490,pause_question
90490,93170,interviewee_speaking
93170,94100,pause_narrative
94100,94600,interviewee_speaking
94600,96500,pause_narrative
96500,97730,interviewee_speaking
97730,99410,pause_narrative
99410,104570,interviewee_speaking
104570,105490,pause_narrative
105490,108320,interviewee_speaking
108320,110420,pause_narrative
110420,111450,interviewee_speaking
111450,112020,pause_narrative
112020,115000,interviewee_speaking
115000,116510,pause_narrative
116510,122850,interviewee_speaking
122850,124340,pause_narrative
124340,131070,interviewee_speaking
131070,133220,interviewer_speaking
133220,134000,interviewee_speaking
134000,135000,pause_narrative
135000,138819,interviewee_speaking
138819,139640,pause_narrative
139640,140939,interviewee_speaking
140939,144280,pause_narrative
144280,151180,interviewee_speaking
151180,152500,pause_narrative
152500,155720,interviewee_speaking
155720,157074,pause_narrative
157074,158042,interviewee_speaking
158042,158950,pause_narrative
158950,163070,interviewee_speaking
163070,164520,pause_narrative
164520,165435,interviewee_speaking
165435,167102,pause_narrative
167102,171690,interviewee_speaking
171690,173250,pause_narrative
173250,176650,interviewee_speaking
176650,178930,pause_narrative
178930,182600,interviewee_speaking
182600,185160,pause_narrative
185160,186350,interviewee_speaking
186350,187990,interviewer_speaking
187990,189160,pause_question
189160,190210,interviewee_speaking
190210,190960,pause_narrative
190960,191460,interviewee_speaking
191460,194150,pause_narrative
194150,195070,interviewee_speaking
195070,196640,pause_narrative
196640,199200,interviewee_speaking
199200,200350,pause_narrative
200350,203640,interviewee_speaking
203640,204160,pause_narrative
204160,207260,interviewee_speaking
207260,208120,pause_narrative
208120,210860,interviewee_speaking
210860,211860,pause_narrative
211860,214330,interviewee_speaking
214330,214890,pause_narrative
214890,217910,interviewee_speaking
217910,218880,pause_narrative
218880,220510,interviewee_speaking
220510,223390,pause_narrative
223390,228580,interviewee_speaking
228580,229600,pause_narrative
229600,233870,interviewee_speaking
233870,235350,pause_narrative
235350,235850,interviewee_speaking
235850,236720,pause_narrative
236720,243800,interviewee_speaking
243800,245120,pause_narrative
245120,254240,interviewee_speaking
254240,254940,pause_narrative
254940,255670,interviewee_speaking
255670,258130,pause_narrative
258130,258980,interviewee_speaking
258980,259540,pause_narrative
259540,261980,interviewee_speaking
261980,263020,pause_narrative
263020,265470,interviewee_speaking
265470,266540,pause_narrative
266540,270810,interviewee_speaking
270810,272300,pause_narrative
272300,274233,interviewee_speaking
274233,274820,pause_narrative
274820,276120,interviewee_speaking
276120,276700,pause_narrative
276700,281970,interviewee_speaking
281970,283100,pause_narrative
283100,283970,interviewee_speaking
283970,284600,pause_narrative
284600,286040,interviewee_speaking
286040,289990,pause_narrative
289990,299570,interviewee_speaking
299570,301430,pause_narrative
301430,303490,interviewee_speaking
303490,304230,pause_narrative
304230,306010,interviewee_speaking
306010,307450,pause_answered
307450,310416,interviewer_speaking
310416,311040,interviewee_speaking
311040,313520,interviewer_speaking
313520,315150,interviewee_speaking
315150,316680,pause_answered
316680,317970,interviewer_speaking
317970,318950,pause_question
318950,319840,interviewee_speaking
319840,320670,interviewer_speaking
320670,323580,interviewee_speaking
323580,324990,interviewer_speaking
324990,326570,interviewee_speaking
326570,327460,pause_narrative
327460,329380,interviewee_speaking
329380,331470,pause_narrative
331470,332650,interviewee_speaking
332650,334210,pause_narrative
334210,338690,interviewee_speaking
338690,339840,pause_narrative
339840,342140,interviewee_speaking
342140,343590,pause_narrative
343590,344390,interviewee_speaking
344390,344950,pause_narrative
344950,348940,interviewee_speaking
348940,351060,pause_narrative
351060,352180,interviewee_speaking
352180,353150,pause_narrative
353150,365810,interviewee_speaking
365810,366984,pause_narrative
366984,369060,interviewee_speaking
369060,369830,pause_narrative
369830,373950,interviewee_speaking
373950,374740,pause_narrative
374740,377000,interviewee_speaking
377000,381190,pause_narrative
381190,382746,interviewee_speaking
382746,383590,pause_narrative
383590,384210,interviewee_speaking
384210,385210,pause_narrative
385210,385710,interviewee_speaking
385710,386440,pause_narrative
386440,390430,interviewee_speaking
390430,391300,pause_narrative
391300,394120,interviewee_speaking
394120,395880,pause_narrative
395880,397730,interviewee_speaking
397730,399270,pause_narrative
399270,401020,interviewee_speaking
401020,402270,pause_narrative
402270,404600,interviewee_speaking
404600,405460,pause_narrative
405460,410760,interviewee_speaking
410760,412900,pause_narrative
412900,419290,interviewee_speaking
419290,419970,pause_narrative
419970,421580,interviewee_speaking
421580,422200,pause_narrative
422200,422930,interviewee_speaking
422930,423960,pause_narrative
423960,430540,interviewee_speaking
430540,433290,pause_narrative
433290,433930,interviewee_speaking
433930,435100,pause_narrative
435100,435920,interviewee_speaking
435920,436630,pause_narrative
436630,438250,interviewee_speaking
438250,441860,pause_narrative
441860,448187,interviewee_speaking
448187,449030,pause_narrative
449030,456990,interviewee_speaking
456990,458040,pause_narrative
458040,459520,interviewee_speaking
459520,460180,pause_narrative
460180,463030,interviewee_speaking
463030,465420,pause_narrative
465420,466870,interviewee_speaking
466870,467410,pause_narrative
467410,471900,interviewee_speaking
471900,473620,pause_narrative
473620,474990,interviewee_speaking
474990,476160,pause_narrative
476160,478990,interviewee_speaking
478990,479850,pause_narrative
479850,481880,interviewee_speaking
481880,483120,pause_narrative
483120,485200,interviewee_speaking
485200,486350,pause_narrative
486350,487720,interviewee_speaking
487720,488980,pause_narrative
488980,491400,interviewee_speaking
491400,492780,pause_narrative
492780,496850,interviewee_speaking
496850,497430,pause_narrative
497430,498720,interviewee_speaking
498720,499450,pause_narrative
499450,506560,interviewee_speaking
506560,507550,pause_narrative
507550,519400,interviewee_speaking
519400,520550,pause_narrative
520550,524534,interviewee_speaking
524534,525280,pause_narrative
525280,530020,interviewee_speaking
530020,530880,pause_narrative
530880,537050,interviewee_speaking
537050,539030,pause_narrative
539030,542390,interviewee_speaking
542390,542930,pause_narrative
542930,543430,interviewee_speaking
543430,544850,pause_narrative
544850,547940,interviewee_speaking
547940,548715,pause_narrative
548715,549640,interviewee_speaking
549640,552386,pause_narrative
552386,555530,interviewee_speaking
555530,559680,pause_narrative
559680,562220,interviewee_speaking
562220,564010,pause_narrative
564010,565710,interviewee_speaking
565710,566770,pause_narrative
566770,568470,interviewee_speaking
568470,570100,pause_narrative
570100,573280,interviewee_speaking
573280,574020,pause_narrative
574020,574830,interviewee_speaking
574830,575640,pause_narrative
575640,577385,interviewee_speaking
577385,578380,pause_narrative
578380,583700,interviewee_speaking
583700,584366,pause_answered
584366,590300,interviewer_speaking
590300,590800,interviewee_speaking
590800,591426,pause_answered
591426,592700,interviewer_speaking
592700,594320,pause_question
594320,595140,interviewer_speaking
595140,596370,interviewee_speaking
596370,597060,pause_narrative
597060,600500,interviewee_speaking
600500,604120,pause_answered
604120,608097,interviewer_speaking
608097,608820,pause_question
608820,610120,interviewee_speaking
610120,611500,pause_narrative
611500,613770,interviewee_speaking
613770,614880,pause_narrative
614880,615380,interviewee_speaking
615380,616710,pause_narrative
616710,617980,interviewee_speaking
617980,619515,pause_narrative
619515,621590,interviewee_speaking
621590,622660,pause_narrative
622660,626870,interviewee_speaking
626870,628290,pause_answered
628290,632450,interviewer_speaking
632450,634420,pause_question
634420,641700,interviewee_speaking
641700,643036,pause_narrative
643036,648180,interviewee_speaking
648180,648800,pause_narrative
648800,653820,interviewee_speaking
653820,654360,pause_narrative
654360,655650,interviewee_speaking
655650,656280,pause_narrative
656280,658130,interviewee_speaking
658130,659427,pause_narrative
659427,666360,interviewee_speaking
666360,667200,pause_narrative
667200,667700,interviewee_speaking
667700,668370,pause_narrative
668370,669260,interviewee_speaking
669260,669770,pause_narrative
669770,670270,interviewee_speaking
670270,670900,pause_narrative
670900,673362,interviewee_speaking
673362,674110,pause_narrative
674110,677070,interviewee_speaking
677070,678110,pause_narrative
678110,680300,interviewee_speaking
680300,682520,interviewer_speaking
682520,683080,pause_question
683080,690948,interviewee_speaking
690948,692280,pause_narrative
692280,693300,interviewee_speaking
693300,694100,pause_narrative
694100,697760,interviewee_speaking
697760,699300,interviewer_speaking
699300,699800,interviewee_speaking
699800,700700,pause_narrative
700700,703650,interviewee_speaking
703650,704160,pause_narrative
704160,705780,interviewee_speaking
705780,706654,pause_answered
706654,709580,interviewer_speaking
709580,712950,interviewee_speaking
712950,713790,interviewer_speaking
713790,717140,interviewee_speaking
717140,717770,pause_narrative
717770,719990,interviewee_speaking
719990,720750,interviewer_speaking
720750,722650,interviewee_speaking
722650,723660,pause_narrative
723660,725140,interviewee_speaking
725140,727810,interviewer_speaking
727810,729080,pause_question
729080,730970,interviewee_speaking
730970,732730,pause_narrative
732730,734840,interviewee_speaking
734840,735530,pause_narrative
735530,738120,interviewee_speaking
738120,738670,pause_narrative
738670,739580,interviewee_speaking
739580,745020,interviewer_speaking
745020,745710,pause_question
745710,753200,interviewer_speaking
