start_ms,end_ms,label
11005,15530,interviewer_speaking
15530,17370,pause_question
17370,25610,interviewee_speaking
25610,26130,pause_narrative
26130,33830,interviewee_speaking
33830,34540,pause_narrative
34540,40490,interviewee_speaking
40490,41220,pause_narrative
41220,47400,interviewee_speaking
47400,48030,pause_narrative
48030,52660,interviewee_speaking
52660,54240,pause_narrative
54240,71930,interviewee_speaking
71930,72840,pause_narrative
72840,78170,interviewee_speaking
78170,78990,pause_narrative
78990,81770,interviewee_speaking
81770,82890,pause_narrative
82890,83390,interviewee_speaking
83390,84190,pause_narrative
84190,106490,interviewee_speaking
106490,107130,pause_narrative
107130,113250,interviewee_speaking
113250,114440,interviewer_speaking
114440,116000,interviewee_speaking
116000,116610,pause_narrative
116610,124450,interviewee_speaking
124450,125170,pause_narrative
125170,126945,interviewee_speaking
126945,127890,interviewer_speaking
127890,136130,interviewee_speaking
136130,136949,pause_narrative
136949,144470,interviewee_speaking
144470,145110,pause_narrative
145110,148805,interviewee_speaking
148805,152060,pause_narrative
152060,152900,interviewee_speaking
152900,153640,pause_narrative
153640,157850,interviewee_speaking
157850,158590,pause_narrative
158590,160970,interviewee_speaking
160970,162270,pause_narrative
162270,171140,interviewee_speaking
171140,172200,pause_narrative
172200,179620,interviewee_speaking
179620,180150,pause_narrative
180150,184634,interviewee_speaking
184634,186030,pause_narrative
186030,189200,interviewee_speaking
189200,190792,pause_narrative
190792,194260,interviewee_speaking
194260,195840,pause_narrative
195840,196710,interviewee_speaking
196710,197330,pause_narrative
197330,200020,interviewee_speaking
200020,202520,pause_narrative
202520,203440,interviewee_speaking
203440,204150,pause_narrative
204150,204910,interviewee_speaking
204910,205980,pause_narrative
205980,209480,interviewee_speaking
209480,210190,pause_narrative
210190,211470,interviewee_speaking
211470,212130,pause_narrative
212130,225800,interviewee_speaking
225800,226560,pause_narrative
226560,229680,interviewee_speaking
229680,230510,pause_narrative
230510,240770,interviewee_speaking
240770,241760,interviewer_speaking
241760,243290,pause_question
243290,243790,interviewee_speaking
