start_ms,end_ms,label
3665,5050,interviewer_speaking
5050,5830,pause_question
5830,7460,interviewer_speaking
7460,9210,pause_question
9210,11030,interviewer_speaking
11030,11880,pause_question
11880,12380,interviewer_speaking
12380,15648,pause_question
15648,21660,interviewer_speaking
21660,23710,pause_question
23710,24890,interviewee_speaking
24890,26036,pause_narrative
26036,27810,interviewee_speaking
27810,29780,pause_narrative
29780,31720,interviewee_speaking
31720,34100,pause_narrative
34100,35745,interviewee_speaking
35745,42590,pause_narrative
42590,45420,interviewee_speaking
45420,45980,pause_narrative
45980,47765,interviewee_speaking
47765,49910,pause_narrative
49910,51370,interviewee_speaking
51370,51990,pause_narrative
51990,52840,interviewee_speaking
52840,53400,pause_narrative
53400,54700,interviewee_speaking
54700,55940,pause_narrative
55940,57710,interviewee_speaking
57710,58510,pause_narrative
58510,59690,interviewee_speaking
59690,60910,pause_narrative
60910,62560,interviewee_speaking
62560,64900,pause_answered
64900,67850,interviewer_speaking
67850,68410,pause_question
68410,71920,interviewer_speaking
71920,73700,pause_question
73700,75665,interviewer_speaking
75665,76320,interviewee_speaking
76320,77320,interviewer_speaking
77320,78230,pause_question
78230,79120,interviewee_speaking
79120,80935,pause_answered
80935,83400,interviewer_speaking
83400,84165,pause_question
84165,85280,interviewee_speaking
85280,86940,pause_narrative
86940,88300,interviewee_speaking
88300,91840,pause_answered
91840,94440,interviewer_speaking
94440,95695,pause_question
95695,97220,interviewee_speaking
97220,100045,pause_answered
100045,102970,interviewer_speaking
102970,103660,pause_question
103660,107180,interviewer_speaking
107180,109125,pause_question
109125,114060,interviewee_speaking
114060,116365,pause_answered
116365,118880,interviewer_speaking
118880,120820,pause_question
120820,121320,interviewee_speaking
121320,122772,pause_answered
122772,123272,interviewer_speaking
123272,125261,pause_question
125261,125970,interviewee_speaking
125970,129184,pause_answered
129184,129860,interviewer_speaking
129860,131440,pause_question
131440,132240,interviewee_speaking
132240,132780,pause_narrative
132780,140575,interviewee_speaking
140575,143410,pause_answered
143410,143970,interviewer_speaking
143970,144670,pause_question
144670,148450,interviewer_speaking
148450,149040,pause_question
149040,149540,interviewee_speaking
149540,151700,pause_answered
151700,153890,interviewer_speaking
153890,154400,pause_question
154400,155720,interviewer_speaking
155720,156971,pause_question
156971,158230,interviewee_speaking
158230,159710,pause_narrative
159710,160900,interviewee_speaking
160900,161680,pause_narrative
161680,163450,interviewee_speaking
163450,171750,pause_answered
171750,172970,interviewer_speaking
172970,173660,pause_question
173660,175590,interviewer_speaking
175590,176370,pause_question
176370,179380,interviewer_speaking
179380,180300,pause_question
180300,181680,interviewer_speaking
181680,182486,pause_question
182486,186150,interviewee_speaking
186150,187290,pause_narrative
187290,190080,interviewee_speaking
190080,195393,pause_answered
195393,197110,interviewer_speaking
197110,198210,pause_question
198210,201530,interviewee_speaking
201530,202350,pause_narrative
202350,204528,interviewee_speaking
204528,205740,pause_narrative
205740,206240,interviewee_speaking
206240,207620,pause_narrative
207620,209810,interviewee_speaking
209810,210360,pause_narrative
210360,211810,interviewee_speaking
211810,213138,pause_narrative
213138,213638,interviewee_speaking
213638,215370,pause_narrative
215370,216950,interviewee_speaking
216950,218030,pause_narrative
218030,222310,interviewee_speaking
222310,223530,pause_narrative
223530,225370,interviewee_speaking
225370,226010,pause_narrative
226010,226860,interviewee_speaking
226860,228190,pause_narrative
228190,230530,interviewee_speaking
230530,233475,pause_answered
233475,234820,interviewer_speaking
234820,236765,pause_question
236765,237265,interviewee_speaking
237265,240844,pause_answered
240844,242080,interviewer_speaking
242080,242760,pause_question
242760,245490,interviewer_speaking
245490,246290,pause_question
246290,251050,interviewee_speaking
251050,251680,pause_narrative
251680,255480,interviewee_speaking
255480,256100,pause_narrative
256100,256880,interviewee_speaking
256880,257589,pause_narrative
257589,258680,interviewee_speaking
258680,259791,pause_narrative
259791,262650,interviewee_speaking
262650,264140,pause_narrative
264140,265190,interviewee_speaking
265190,266420,pause_narrative
266420,267700,interviewee_speaking
267700,269690,pause_answered
269690,273077,interviewer_speaking
273077,274240,interviewee_speaking
274240,276218,interviewer_speaking
276218,276718,interviewee_speaking
276718,278598,pause_answered
278598,279430,interviewer_speaking
279430,280390,pause_question
280390,281740,interviewer_speaking
281740,285230,interviewee_speaking
285230,286330,pause_narrative
