start_ms,end_ms,label
34503,36470,interviewer_speaking
36470,37460,pause_question
37460,39110,interviewer_speaking
39110,39710,pause_question
39710,40997,interviewer_speaking
40997,41660,pause_question
41660,43390,interviewer_speaking
43390,43910,pause_question
43910,45570,interviewer_speaking
45570,46220,pause_question
46220,47380,interviewer_speaking
47380,48000,pause_question
48000,49338,interviewer_speaking
49338,51915,pause_question
51915,53120,interviewer_speaking
53120,53740,pause_question
53740,56540,interviewer_speaking
56540,57560,pause_question
57560,62240,interviewer_speaking
62240,62840,pause_question
62840,65370,interviewer_speaking
65370,68950,pause_question
68950,70290,interviewer_speaking
70290,70849,pause_question
70849,71864,interviewee_speaking
71864,78000,interviewer_speaking
78000,78765,pause_question
78765,81300,interviewee_speaking
81300,82220,pause_narrative
82220,84870,interviewee_speaking
84870,86170,pause_narrative
86170,87460,interviewee_speaking
87460,89635,pause_answered
89635,91360,interviewer_speaking
91360,92140,pause_question
92140,94920,interviewer_speaking
94920,96355,pause_question
96355,98510,interviewee_speaking
98510,99120,pause_narrative
99120,101020,interviewee_speaking
101020,101900,pause_narrative
101900,102550,interviewee_speaking
102550,103140,pause_narrative
103140,106420,interviewee_speaking
106420,109347,pause_answered
109347,109847,interviewer_speaking
109847,110626,pause_question
110626,117560,interviewer_speaking
117560,119085,pause_question
119085,121730,interviewee_speaking
121730,123190,pause_narrative
123190,124670,interviewee_speaking
124670,125196,pause_narrative
125196,126900,interviewee_speaking
126900,128250,pause_narrative
128250,131370,interviewee_speaking
131370,131880,pause_narrative
131880,137110,interviewee_speaking
137110,138120,pause_narrative
138120,141416,interviewee_speaking
141416,142680,pause_narrative
142680,143310,interviewee_speaking
143310,143870,pause_narrative
143870,144650,interviewee_speaking
144650,145360,pause_narrative
145360,148310,interviewee_speaking
148310,149160,pause_narrative
149160,155350,interviewee_speaking
155350,156030,pause_narrative
156030,161180,interviewee_speaking
161180,161820,pause_narrative
161820,162320,interviewee_speaking
162320,163200,pause_narrative
163200,164150,interviewee_speaking
164150,165810,pause_answered
165810,169670,interviewer_speaking
169670,176390,interviewee_speaking
176390,176920,pause_narrative
176920,181080,interviewee_speaking
181080,182150,pause_narrative
182150,182880,interviewee_speaking
182880,184110,pause_narrative
184110,185360,interviewee_speaking
185360,186260,pause_narrative
186260,195160,interviewee_speaking
195160,196070,pause_narrative
196070,198200,interviewee_speaking
198200,199150,pause_narrative
199150,200180,interviewee_speaking
200180,200840,pause_narrative
200840,206013,interviewee_speaking
206013,206695,pause_narrative
206695,207340,interviewee_speaking
207340,209680,pause_narrative
209680,210710,interviewee_speaking
210710,211250,pause_narrative
211250,211860,interviewee_speaking
211860,213440,pause_narrative
213440,213940,interviewee_speaking
213940,214560,pause_narrative
214560,216640,interviewee_speaking
216640,217400,pause_narrative
217400,219360,interviewee_speaking
219360,220477,pause_narrative
220477,225610,interviewee_speaking
225610,226140,pause_narrative
226140,227180,interviewee_speaking
227180,228520,pause_narrative
228520,229640,interviewee_speaking
229640,230160,pause_narrative
230160,232320,interviewee_speaking
232320,233610,pause_narrative
233610,240810,interviewee_speaking
240810,242730,pause_narrative
242730,245680,interviewee_speaking
245680,246540,pause_narrative
246540,247280,interviewee_speaking
247280,248550,pause_narrative
248550,254020,interviewee_speaking
254020,254750,pause_narrative
254750,258950,interviewee_speaking
258950,259650,pause_narrative
259650,263730,interviewee_speaking
263730,264259,pause_narrative
264259,266499,interviewee_speaking
266499,267100,pause_narrative
267100,272284,interviewee_speaking
272284,273220,pause_narrative
273220,277590,interviewee_speaking
277590,278690,pause_narrative
278690,279240,interviewee_speaking
279240,280210,pause_narrative
280210,280710,interviewee_speaking
280710,281510,pause_narrative
281510,293620,interviewee_speaking
293620,294440,pause_narrative
294440,298640,interviewee_speaking
298640,299590,pause_narrative
299590,302430,interviewee_speaking
302430,303280,pause_narrative
303280,305770,interviewee_speaking
305770,306976,pause_narrative
306976,308225,interviewee_speaking
308225,310950,interviewer_speaking
310950,312780,pause_question
312780,321140,interviewee_speaking
321140,321750,pause_narrative
321750,323620,interviewee_speaking
323620,324150,pause_narrative
324150,339620,interviewee_speaking
339620,340220,pause_narrative
340220,344350,interviewee_speaking
344350,345410,pause_narrative
345410,345910,interviewee_speaking
345910,346510,pause_narrative
346510,347610,interviewee_speaking
347610,348240,pause_narrative
348240,350160,interviewee_speaking
350160,350820,pause_narrative
350820,353760,interviewee_speaking
353760,354570,pause_narrative
354570,359040,interviewee_speaking
359040,359690,pause_narrative
359690,364930,interviewee_speaking
364930,366340,pause_narrative
366340,368160,interviewee_speaking
368160,368910,pause_narrative
368910,372680,interviewee_speaking
372680,374120,pause_narrative
374120,375560,interviewee_speaking
375560,376420,pause_narrative
376420,377730,interviewee_speaking
377730,378460,pause_narrative
378460,380420,interviewee_speaking
380420,381420,pause_narrative
381420,383620,interviewee_speaking
383620,384220,pause_narrative
384220,385890,interviewee_speaking
385890,386930,pause_narrative
386930,390350,interviewee_speaking
390350,390940,pause_narrative
390940,393050,interviewee_speaking
393050,393700,pause_narrative
393700,395560,interviewee_speaking
395560,396310,pause_narrative
396310,397970,interviewee_speaking
397970,398600,pause_narrative
398600,400530,interviewee_speaking
400530,401890,pause_narrative
401890,403910,interviewee_speaking
403910,405550,pause_narrative
405550,410490,interviewee_speaking
410490,411130,pause_narrative
411130,415220,interviewee_speaking
415220,415860,pause_narrative
415860,421020,interviewee_speaking
421020,421625,pause_narrative
421625,425040,interviewee_speaking
