start_ms,end_ms,label
35873,38340,interviewer_speaking
38340,38960,pause_question
38960,41510,interviewer_speaking
41510,42230,pause_question
42230,43190,interviewer_speaking
43190,43740,pause_question
43740,47570,interviewer_speaking
47570,50900,pause_question
50900,56140,interviewer_speaking
56140,56670,pause_question
56670,57170,interviewer_speaking
57170,57940,pause_question
57940,63360,interviewer_speaking
63360,67730,pause_question
67730,69120,interviewer_speaking
69120,69645,pause_question
69645,72254,interviewee_speaking
72254,73425,interviewer_speaking
73425,73925,interviewee_speaking
73925,75160,pause_narrative
75160,76640,interviewee_speaking
76640,76900,interviewer_speaking
76900,78220,interviewee_speaking
78220,81975,pause_answered
81975,83175,interviewer_speaking
83175,83800,pause_question
83800,84930,interviewee_speaking
84930,85960,pause_narrative
85960,86460,interviewee_speaking
86460,88840,pause_answered
88840,90050,interviewer_speaking
90050,90635,pause_question
90635,91135,interviewee_speaking
91135,92230,pause_answered
92230,93280,interviewer_speaking
93280,93780,interviewee_speaking
93780,96045,pause_answered
96045,97767,interviewer_speaking
97767,98650,interviewee_speaking
98650,100390,pause_answered
100390,102480,interviewer_speaking
102480,103217,pause_question
103217,104603,interviewee_speaking
104603,106510,pause_answered
106510,107590,interviewer_speaking
107590,108265,pause_question
108265,109490,interviewee_speaking
109490,110780,pause_answered
110780,111400,interviewer_speaking
111400,112185,pause_question
112185,113130,interviewee_speaking
113130,114660,pause_answered
114660,116050,interviewer_speaking
116050,116795,pause_question
116795,117295,interviewee_speaking
117295,117880,pause_narrative
117880,119390,interviewee_speaking
119390,120520,pause_narrative
120520,121020,interviewee_speaking
121020,122606,pause_narrative
122606,124112,interviewee_speaking
124112,126280,interviewer_speaking
126280,126917,interviewee_speaking
126917,127520,interviewer_speaking
127520,128240,interviewee_speaking
128240,129792,pause_answered
129792,130800,interviewer_speaking
130800,131540,pause_question
131540,132715,interviewee_speaking
132715,134262,pause_answered
134262,137730,interviewer_speaking
137730,138475,pause_question
138475,140180,interviewee_speaking
140180,140737,pause_answered
140737,141350,interviewer_speaking
141350,142080,interviewee_speaking
142080,142950,pause_narrative
142950,144300,interviewee_speaking
144300,145774,pause_narrative
145774,148180,interviewee_speaking
148180,148830,interviewer_speaking
148830,149435,pause_question
149435,151852,interviewee_speaking
151852,152625,interviewer_speaking
152625,153125,interviewee_speaking
153125,154320,pause_narrative
154320,156220,interviewee_speaking
156220,157446,pause_narrative
157446,158928,interviewee_speaking
158928,159428,interviewer_speaking
159428,161870,pause_question
161870,162790,interviewer_speaking
162790,163680,pause_question
163680,168435,interviewer_speaking
168435,172350,interviewee_speaking
172350,173150,pause_narrative
173150,174070,interviewee_speaking
174070,174660,pause_narrative
174660,178170,interviewee_speaking
178170,179250,pause_narrative
179250,180380,interviewee_speaking
180380,182325,pause_narrative
182325,182825,interviewee_speaking
182825,183640,pause_narrative
183640,189070,interviewee_speaking
189070,190198,pause_answered
190198,190453,interviewer_speaking
190453,192620,interviewee_speaking
192620,193130,pause_narrative
193130,196360,interviewee_speaking
196360,197040,pause_narrative
197040,198870,interviewee_speaking
198870,200270,pause_narrative
200270,203200,interviewee_speaking
203200,203995,pause_answered
203995,205580,interviewer_speaking
205580,206270,pause_question
206270,207140,interviewee_speaking
207140,207730,pause_narrative
207730,210350,interviewee_speaking
210350,211830,pause_narrative
211830,213970,interviewee_speaking
213970,214690,pause_narrative
214690,222450,interviewee_speaking
222450,223480,pause_narrative
223480,228790,interviewee_speaking
228790,230959,interviewer_speaking
230959,232227,interviewee_speaking
232227,233405,interviewer_speaking
233405,235966,interviewee_speaking
235966,237702,pause_answered
237702,239505,interviewer_speaking
239505,239840,interviewee_speaking
239840,240890,interviewer_speaking
240890,244000,interviewee_speaking
244000,244650,pause_narrative
244650,247000,interviewee_speaking
247000,248180,pause_narrative
248180,253877,interviewee_speaking
253877,255050,pause_answered
255050,258470,interviewer_speaking
258470,259370,interviewee_speaking
259370,262430,pause_narrative
262430,263630,interviewee_speaking
263630,264319,pause_narrative
264319,265090,interviewee_speaking
265090,266629,pause_narrative
266629,268491,interviewee_speaking
268491,270488,pause_answered
270488,270988,interviewer_speaking
270988,272390,pause_question
272390,273270,interviewer_speaking
273270,274650,pause_question
274650,275510,interviewer_speaking
275510,277475,pause_question
277475,277975,interviewer_speaking
277975,278705,pause_question
278705,285550,interviewer_speaking
285550,286065,pause_question
286065,288930,interviewee_speaking
288930,289480,pause_narrative
289480,290230,interviewee_speaking
290230,290800,pause_narrative
290800,292170,interviewee_speaking
292170,293020,pause_narrative
293020,293520,interviewee_speaking
293520,294252,pause_narrative
294252,300035,interviewee_speaking
300035,300660,interviewer_speaking
300660,303300,interviewee_speaking
303300,311860,interviewer_speaking
311860,312640,pause_question
312640,314710,interviewee_speaking
314710,316082,pause_answered
316082,316375,interviewer_speaking
316375,319010,interviewee_speaking
319010,319690,pause_narrative
319690,320720,interviewee_speaking
320720,321430,pause_narrative
321430,321930,interviewee_speaking
321930,323605,pause_answered
323605,324105,interviewer_speaking
324105,324650,pause_question
324650,326455,interviewer_speaking
326455,330700,interviewee_speaking
330700,332100,pause_narrative
332100,336250,interviewee_speaking
336250,338055,pause_answered
338055,341290,interviewer_speaking
341290,342400,pause_question
342400,350200,interviewee_speaking
350200,350830,pause_narrative
350830,352985,interviewee_speaking
352985,354712,pause_answered
354712,358500,interviewer_speaking
358500,359410,pause_question
359410,363970,interviewer_speaking
363970,365681,interviewee_speaking
365681,366124,interviewer_speaking
366124,368140,interviewee_speaking
368140,368830,pause_narrative
368830,369780,interviewee_speaking
369780,371380,pause_narrative
371380,374060,interviewee_speaking
374060,375520,pause_narrative
375520,379670,interviewee_speaking
379670,380840,pause_narrative
380840,383140,interviewee_speaking
383140,384301,pause_narrative
384301,389435,interviewee_speaking
389435,390800,pause_narrative
390800,391630,interviewee_speaking
391630,392450,pause_narrative
392450,395156,interviewee_speaking
395156,398820,interviewer_speaking
398820,400635,pause_question
400635,404360,interviewee_speaking
404360,404950,pause_narrative
404950,408570,interviewee_speaking
408570,411003,pause_answered
411003,411736,interviewer_speaking
411736,412080,interviewee_speaking
412080,413461,interviewer_speaking
413461,413916,interviewee_speaking
413916,417100,interviewer_speaking
417100,418404,pause_question
418404,419315,interviewee_speaking
419315,423320,interviewer_speaking
423320,424555,pause_question
424555,427857,interviewee_speaking
427857,429095,interviewer_speaking
429095,429335,interviewee_speaking
429335,429960,interviewer_speaking
429960,431650,pause_question
431650,434826,interviewer_speaking
434826,437190,interviewee_speaking
437190,437900,pause_narrative
437900,440080,interviewee_speaking
440080,440950,pause_narrative
440950,442980,interviewee_speaking
442980,443620,pause_narrative
443620,446495,interviewee_speaking
446495,447230,pause_narrative
447230,449060,interviewee_speaking
449060,449760,pause_narrative
449760,450470,interviewee_speaking
450470,451655,pause_answered
451655,453927,interviewer_speaking
453927,459261,interviewee_speaking
459261,461820,pause_narrative
461820,464730,interviewee_speaking
464730,465320,pause_narrative
465320,468760,interviewee_speaking
468760,469360,pause_narrative
469360,470500,interviewee_speaking
470500,472360,pause_narrative
472360,474015,interviewee_speaking
474015,474570,pause_narrative
474570,475590,interviewee_speaking
475590,476260,pause_narrative
476260,478830,interviewee_speaking
478830,479340,pause_narrative
479340,482420,interviewee_speaking
482420,483270,pause_narrative
483270,486675,interviewee_speaking
486675,488945,pause_narrative
488945,491057,interviewee_speaking
491057,491855,pause_answered
491855,497420,interviewer_speaking
497420,497660,interviewee_speaking
497660,498665,interviewer_speaking
498665,500040,interviewee_speaking
500040,500997,interviewer_speaking
500997,501735,interviewee_speaking
501735,502660,pause_narrative
502660,504920,interviewee_speaking
504920,507595,pause_answered
507595,510686,interviewer_speaking
510686,510885,interviewee_speaking
510885,511340,interviewer_speaking
511340,519310,interviewee_speaking
519310,520209,pause_narrative
520209,521842,interviewee_speaking
521842,523172,pause_answered
523172,524339,interviewer_speaking
524339,525409,pause_question
525409,527787,interviewee_speaking
527787,528109,interviewer_speaking
528109,528875,interviewee_speaking
528875,529346,interviewer_speaking
529346,529649,interviewee_speaking
529649,530369,interviewer_speaking
530369,530710,interviewee_speaking
530710,531159,interviewer_speaking
531159,532190,interviewee_speaking
532190,532790,pause_narrative
532790,535240,interviewee_speaking
535240,537890,pause_narrative
537890,544470,interviewee_speaking
544470,544980,pause_narrative
544980,546620,interviewee_speaking
546620,547660,pause_narrative
547660,549040,interviewee_speaking
549040,549830,pause_narrative
549830,554660,interviewee_speaking
554660,555516,pause_narrative
555516,558865,interviewee_speaking
558865,561345,interviewer_speaking
561345,563720,interviewee_speaking
563720,565810,pause_answered
565810,568672,interviewer_speaking
