start_ms,end_ms,label
11170,12915,interviewee_speaking
12915,14870,interviewer_speaking
14870,16600,interviewee_speaking
16600,21100,pause_narrative
21100,21823,interviewee_speaking
21823,22497,interviewer_speaking
22497,26350,interviewee_speaking
26350,26885,pause_answered
26885,28520,interviewer_speaking
28520,29220,pause_question
29220,30870,interviewer_speaking
30870,32230,interviewee_speaking
32230,32740,pause_narrative
32740,36070,interviewee_speaking
36070,36630,pause_narrative
36630,37130,interviewee_speaking
37130,38515,pause_answered
38515,39941,interviewer_speaking
39941,40441,interviewee_speaking
40441,41358,pause_answered
41358,41952,interviewer_speaking
41952,43430,interviewee_speaking
43430,43985,pause_answered
43985,44855,interviewer_speaking
44855,45830,interviewee_speaking
45830,46540,interviewer_speaking
46540,47110,interviewee_speaking
47110,47995,pause_answered
47995,50540,interviewer_speaking
50540,53520,interviewee_speaking
53520,54840,pause_answered
54840,56734,interviewer_speaking
56734,58840,pause_question
58840,59340,interviewer_speaking
59340,60040,pause_question
60040,60905,interviewee_speaking
60905,61950,interviewer_speaking
61950,64805,interviewee_speaking
64805,65780,pause_narrative
65780,66800,interviewee_speaking
66800,68280,pause_narrative
68280,70240,interviewee_speaking
70240,70820,pause_narrative
70820,73780,interviewee_speaking
73780,75350,pause_answered
75350,75990,interviewer_speaking
75990,77310,pause_question
77310,79200,interviewer_speaking
79200,80460,interviewee_speaking
80460,81520,pause_narrative
81520,83770,interviewee_speaking
83770,84760,pause_narrative
84760,91580,interviewee_speaking
91580,92250,pause_answered
92250,94825,interviewer_speaking
94825,95320,interviewee_speaking
95320,95880,interviewer_speaking
95880,97095,pause_question
97095,97585,interviewee_speaking
97585,98846,interviewer_speaking
98846,99520,interviewee_speaking
99520,100360,pause_answered
100360,100940,interviewer_speaking
100940,101520,interviewee_speaking
101520,102725,pause_answered
102725,103380,interviewer_speaking
103380,106250,pause_question
106250,108370,interviewer_speaking
108370,108990,pause_question
108990,110140,interviewee_speaking
110140,110860,pause_narrative
110860,112914,interviewee_speaking
112914,114230,pause_narrative
114230,115623,interviewee_speaking
115623,116123,interviewer_speaking
116123,116651,pause_question
116651,117151,interviewee_speaking
117151,117985,pause_answered
117985,119170,interviewer_speaking
119170,120010,pause_question
120010,124365,interviewee_speaking
124365,124900,interviewer_speaking
124900,133130,interviewee_speaking
133130,133790,pause_narrative
133790,136840,interviewee_speaking
136840,138975,pause_answered
138975,139660,interviewer_speaking
139660,141520,pause_question
141520,142760,interviewer_speaking
142760,143530,pause_question
143530,150467,interviewee_speaking
150467,151180,interviewer_speaking
151180,157932,interviewee_speaking
157932,158470,pause_narrative
158470,159700,interviewee_speaking
159700,162670,pause_narrative
162670,163170,interviewee_speaking
163170,163770,pause_narrative
163770,166615,interviewee_speaking
166615,167700,interviewer_speaking
167700,168720,interviewee_speaking
168720,169775,pause_answered
169775,171360,interviewer_speaking
171360,172155,pause_question
172155,179610,interviewee_speaking
179610,180200,pause_narrative
180200,186170,interviewee_speaking
186170,187100,pause_narrative
187100,188790,interviewee_speaking
188790,189400,pause_narrative
189400,192130,interviewee_speaking
192130,193375,pause_answered
193375,195380,interviewer_speaking
195380,198470,interviewee_speaking
198470,199450,pause_narrative
199450,199950,interviewee_speaking
199950,201230,pause_narrative
201230,202993,interviewee_speaking
202993,203590,interviewer_speaking
203590,205570,pause_question
205570,206070,interviewee_speaking
206070,206655,pause_answered
206655,208585,interviewer_speaking
208585,209250,interviewee_speaking
209250,209992,pause_answered
209992,213190,interviewer_speaking
213190,215170,interviewee_speaking
215170,216020,pause_narrative
216020,217740,interviewee_speaking
217740,218470,pause_narrative
218470,219960,interviewee_speaking
219960,220730,pause_narrative
220730,222130,interviewee_speaking
222130,223290,pause_narrative
223290,224850,interviewee_speaking
224850,225640,pause_narrative
225640,226780,interviewee_speaking
226780,227705,pause_narrative
227705,229350,interviewee_speaking
229350,229990,pause_narrative
229990,232720,interviewee_speaking
232720,233400,pause_narrative
233400,234894,interviewee_speaking
234894,236050,pause_narrative
236050,237390,interviewee_speaking
237390,238460,pause_narrative
238460,239270,interviewee_speaking
239270,240010,pause_narrative
240010,241300,interviewee_speaking
241300,242700,pause_narrative
242700,244120,interviewee_speaking
244120,245420,pause_narrative
245420,245920,interviewee_speaking
245920,246760,pause_answered
246760,251370,interviewer_speaking
251370,251970,pause_question
251970,253510,interviewer_speaking
253510,254420,pause_question
254420,258821,interviewer_speaking
258821,264740,pause_question
264740,267508,interviewee_speaking
267508,268920,pause_narrative
268920,271034,interviewee_speaking
271034,271848,pause_narrative
271848,272790,interviewee_speaking
272790,274000,pause_narrative
274000,274500,interviewee_speaking
274500,275500,pause_narrative
275500,279696,interviewee_speaking
279696,281691,pause_narrative
281691,288558,interviewee_speaking
288558,289850,pause_narrative
289850,291050,interviewee_speaking
291050,291620,pause_narrative
291620,293442,interviewee_speaking
293442,294453,pause_answered
294453,296591,interviewer_speaking
296591,298280,interviewee_speaking
298280,300790,interviewer_speaking
300790,301410,pause_question
301410,303444,interviewer_speaking
303444,305590,pause_question
305590,307520,interviewee_speaking
307520,308220,pause_narrative
308220,310580,interviewee_speaking
310580,313150,pause_narrative
313150,315022,interviewee_speaking
315022,316130,pause_narrative
316130,316850,interviewee_speaking
316850,317500,pause_narrative
317500,319000,interviewee_speaking
319000,320000,pause_narrative
320000,321000,interviewee_speaking
321000,322280,pause_narrative
322280,324410,interviewee_speaking
324410,326070,pause_narrative
326070,327260,interviewee_speaking
327260,327820,pause_narrative
327820,330654,interviewee_speaking
330654,332003,pause_narrative
332003,332503,interviewee_speaking
332503,334308,pause_narrative
334308,338845,interviewee_speaking
338845,339345,interviewer_speaking
339345,340125,pause_question
340125,343980,interviewee_speaking
343980,345260,pause_narrative
345260,348440,interviewee_speaking
348440,350440,pause_narrative
350440,353930,interviewee_speaking
353930,354790,pause_narrative
354790,355737,interviewee_speaking
355737,358370,pause_narrative
358370,358870,interviewee_speaking
358870,359740,pause_narrative
359740,364910,interviewee_speaking
364910,366480,pause_narrative
366480,368070,interviewee_speaking
368070,368710,pause_narrative
368710,370890,interviewee_speaking
370890,371800,pause_narrative
371800,377606,interviewee_speaking
377606,379250,pause_answered
379250,382660,interviewer_speaking
382660,383585,pause_question
383585,386630,interviewee_speaking
386630,387922,interviewer_speaking
387922,390018,pause_question
