start_ms,end_ms,label
8370,10010,interviewee_speaking
10010,11300,pause_narrative
11300,11800,interviewee_speaking
11800,12635,pause_narrative
12635,15170,interviewee_speaking
15170,16620,pause_narrative
16620,17290,interviewee_speaking
17290,18350,pause_narrative
18350,20230,interviewee_speaking
20230,21100,pause_narrative
21100,22800,interviewee_speaking
22800,23530,pause_narrative
23530,25320,interviewee_speaking
25320,26000,pause_narrative
26000,28030,interviewee_speaking
28030,29110,pause_narrative
29110,29610,interviewee_speaking
29610,32000,pause_narrative
32000,35190,interviewee_speaking
35190,35830,pause_narrative
35830,37150,interviewee_speaking
37150,38030,pause_narrative
38030,39760,interviewee_speaking
39760,41210,pause_narrative
41210,42630,interviewee_speaking
42630,43490,pause_narrative
43490,48190,interviewee_speaking
48190,48920,pause_narrative
48920,53150,interviewee_speaking
53150,54460,pause_narrative
54460,55450,interviewee_speaking
55450,57210,pause_narrative
57210,61270,interviewee_speaking
61270,63300,pause_narrative
63300,64390,interviewee_speaking
64390,65650,pause_narrative
65650,66640,interviewee_speaking
66640,67370,pause_narrative
67370,68290,interviewee_speaking
68290,69240,pause_narrative
69240,76930,interviewee_speaking
76930,77500,pause_narrative
77500,81420,interviewee_speaking
81420,82310,pause_narrative
82310,86250,interviewee_speaking
86250,87430,pause_narrative
87430,90700,interviewee_speaking
90700,91370,pause_narrative
91370,96490,interviewee_speaking
96490,97210,pause_narrative
97210,101240,interviewee_speaking
101240,103590,pause_narrative
103590,104800,interviewee_speaking
104800,105640,pause_narrative
105640,108320,interviewee_speaking
108320,109730,pause_narrative
109730,112710,interviewee_speaking
112710,113450,pause_narrative
113450,114180,interviewee_speaking
114180,114770,pause_narrative
114770,119200,interviewee_speaking
119200,120470,pause_narrative
120470,120970,interviewee_speaking
120970,121680,pause_narrative
121680,129460,interviewee_speaking
129460,130190,pause_narrative
130190,131790,interviewee_speaking
131790,133040,pause_narrative
133040,134800,interviewee_speaking
134800,135460,pause_narrative
135460,136812,interviewee_speaking
136812,139199,pause_narrative
139199,143040,interviewee_speaking
143040,143600,pause_narrative
143600,146730,interviewee_speaking
146730,147560,pause_narrative
147560,148060,interviewee_speaking
148060,148570,pause_narrative
148570,151850,interviewee_speaking
151850,153080,pause_narrative
153080,155560,interviewee_speaking
155560,157060,pause_narrative
157060,159650,interviewee_speaking
159650,160570,pause_narrative
160570,163450,interviewee_speaking
163450,165440,pause_narrative
165440,165940,interviewee_speaking
165940,166900,pause_narrative
166900,170550,interviewee_speaking
170550,171680,pause_narrative
171680,178210,interviewee_speaking
178210,179020,pause_narrative
179020,181770,interviewee_speaking
181770,182310,pause_narrative
182310,183690,interviewee_speaking
183690,184630,pause_narrative
184630,201390,interviewee_speaking
201390,202090,pause_narrative
202090,203860,interviewee_speaking
203860,204740,pause_narrative
204740,206370,interviewee_speaking
206370,207880,pause_narrative
207880,210450,interviewee_speaking
210450,211512,pause_narrative
211512,213640,interviewee_speaking
213640,214225,pause_narrative
214225,216260,interviewee_speaking
216260,217350,pause_narrative
217350,238460,interviewee_speaking
238460,238990,pause_narrative
238990,240260,interviewee_speaking
240260,241240,pause_narrative
241240,241740,interviewee_speaking
241740,242570,pause_narrative
242570,253230,interviewee_speaking
253230,254100,pause_narrative
254100,259960,interviewee_speaking
259960,260910,pause_narrative
260910,262190,interviewee_speaking
262190,262850,pause_narrative
262850,263880,interviewee_speaking
263880,264820,pause_narrative
264820,265320,interviewee_speaking
265320,265840,pause_narrative
265840,266762,interviewee_speaking
266762,267530,pause_narrative
267530,269549,interviewee_speaking
269549,270300,pause_narrative
270300,275020,interviewee_speaking
275020,276220,pause_narrative
276220,279080,interviewee_speaking
279080,279840,pause_narrative
279840,282170,interviewee_speaking
282170,283540,pause_narrative
283540,288890,interviewee_speaking
288890,289770,pause_narrative
289770,292140,interviewee_speaking
292140,293150,pause_narrative
293150,296430,interviewee_speaking
296430,297230,pause_narrative
297230,301870,interviewee_speaking
301870,302980,pause_narrative
302980,311720,interviewee_speaking
311720,312520,pause_narrative
312520,313350,interviewee_speaking
313350,313920,pause_narrative
313920,318900,interviewee_speaking
318900,320160,pause_narrative
320160,321470,interviewee_speaking
321470,322160,pause_narrative
322160,322660,interviewee_speaking
322660,323330,pause_narrative
323330,324490,interviewee_speaking
324490,325400,pause_narrative
325400,334300,interviewee_speaking
334300,334960,pause_narrative
334960,336440,interviewee_speaking
336440,338450,pause_narrative
338450,339240,interviewee_speaking
339240,339752,pause_narrative
339752,340252,interviewee_speaking
340252,341138,pause_narrative
341138,343600,interviewee_speaking
343600,344270,pause_narrative
344270,347330,interviewee_speaking
347330,348180,pause_narrative
348180,349130,interviewee_speaking
349130,351000,pause_narrative
351000,355920,interviewee_speaking
355920,356810,pause_narrative
356810,363040,interviewee_speaking
363040,364140,pause_narrative
364140,366970,interviewee_speaking
366970,367550,pause_narrative
367550,370190,interviewee_speaking
370190,370820,pause_narrative
370820,373590,interviewee_speaking
373590,374310,pause_narrative
374310,381860,interviewee_speaking
381860,383020,pause_narrative
383020,384970,interviewee_speaking
384970,385680,pause_narrative
385680,386710,interviewee_speaking
386710,387470,pause_narrative
387470,388330,interviewee_speaking
388330,389210,pause_narrative
389210,395530,interviewee_speaking
395530,397420,pause_narrative
397420,400300,interviewee_speaking
400300,401100,pause_narrative
401100,404870,interviewee_speaking
404870,405600,pause_narrative
405600,406690,interviewee_speaking
406690,407830,pause_narrative
407830,409220,interviewee_speaking
409220,410050,pause_narrative
410050,417340,interviewee_speaking
417340,418030,pause_narrative
418030,419610,interviewee_speaking
419610,421370,pause_narrative
421370,422430,interviewee_speaking
422430,423490,pause_narrative
423490,427270,interviewee_speaking
427270,428000,pause_narrative
428000,429520,interviewee_speaking
429520,431140,pause_narrative
431140,435870,interviewee_speaking
435870,436390,pause_narrative
436390,447020,interviewee_speaking
447020,447630,pause_narrative
447630,451360,interviewee_speaking
451360,452170,pause_narrative
452170,460330,interviewee_speaking
460330,461560,pause_narrative
461560,463260,interviewee_speaking
463260,463960,pause_narrative
463960,468490,interviewee_speaking
468490,469220,pause_narrative
469220,472230,interviewee_speaking
472230,474340,pause_narrative
474340,487690,interviewee_speaking
487690,488480,pause_narrative
488480,492870,interviewee_speaking
492870,493670,pause_narrative
493670,496250,interviewee_speaking
496250,497290,pause_narrative
497290,501620,interviewee_speaking
501620,502180,pause_narrative
502180,503020,interviewee_speaking
503020,503910,pause_narrative
503910,515470,interviewee_speaking
515470,516640,pause_narrative
516640,519840,interviewee_speaking
519840,520500,pause_narrative
520500,522670,interviewee_speaking
522670,524160,pause_narrative
524160,525370,interviewee_speaking
525370,526240,pause_narrative
526240,531090,interviewee_speaking
531090,531819,pause_narrative
531819,532319,interviewee_speaking
532319,532990,pause_narrative
532990,540180,interviewee_speaking
540180,541570,pause_narrative
541570,544510,interviewee_speaking
544510,545150,pause_narrative
545150,545650,interviewee_speaking
545650,547210,pause_narrative
547210,549040,interviewee_speaking
549040,550140,pause_narrative
550140,558100,interviewee_speaking
558100,559240,pause_narrative
559240,561520,interviewee_speaking
561520,562610,pause_narrative
562610,570290,interviewee_speaking
570290,570860,pause_narrative
570860,573230,interviewee_speaking
573230,574230,pause_narrative
574230,575790,interviewee_speaking
575790,576790,pause_narrative
576790,577990,interviewee_speaking
577990,578990,pause_narrative
578990,579490,interviewee_speaking
579490,580490,pause_narrative
580490,580990,interviewee_speaking
580990,582480,pause_narrative
582480,585900,interviewee_speaking
585900,587560,pause_narrative
587560,590150,interviewee_speaking
590150,590890,pause_narrative
590890,598960,interviewee_speaking
598960,599630,pause_narrative
599630,602820,interviewee_speaking
602820,603770,pause_narrative
603770,606010,interviewee_speaking
606010,606540,pause_narrative
606540,611210,interviewee_speaking
611210,612290,pause_narrative
612290,613540,interviewee_speaking
613540,614100,pause_narrative
614100,619170,interviewee_speaking
619170,619990,pause_narrative
619990,622710,interviewee_speaking
622710,623550,pause_narrative
623550,624970,interviewee_speaking
624970,625480,pause_narrative
625480,625980,interviewee_speaking
625980,626760,pause_narrative
626760,627610,interviewee_speaking
627610,628230,pause_narrative
628230,637020,interviewee_speaking
637020,637880,pause_narrative
637880,638820,interviewee_speaking
638820,639600,pause_narrative
639600,641580,interviewee_speaking
641580,642270,pause_narrative
642270,644020,interviewee_speaking
644020,644830,pause_narrative
644830,647310,interviewee_speaking
647310,648005,pause_narrative
648005,648760,interviewee_speaking
648760,649270,pause_narrative
649270,657110,interviewee_speaking
657110,657910,pause_narrative
657910,659170,interviewee_speaking
659170,659790,pause_narrative
659790,666650,interviewee_speaking
666650,667260,pause_narrative
667260,667760,interviewee_speaking
667760,668830,pause_narrative
668830,670250,interviewee_speaking
670250,670820,pause_narrative
670820,673350,interviewee_speaking
673350,675360,pause_narrative
675360,682480,interviewee_speaking
682480,683680,pause_narrative
683680,684800,interviewee_speaking
684800,686120,pause_narrative
686120,692550,interviewee_speaking
692550,693860,pause_narrative
693860,699240,interviewee_speaking
699240,700280,pause_narrative
700280,701620,interviewee_speaking
701620,702514,pause_narrative
702514,704100,interviewee_speaking
704100,705720,pause_narrative
705720,706560,interviewee_speaking
706560,707380,pause_narrative
707380,712890,interviewee_speaking
712890,713480,pause_narrative
713480,716740,interviewee_speaking
716740,717480,pause_narrative
717480,723570,interviewee_speaking
723570,724610,pause_narrative
724610,729480,interviewee_speaking
729480,730040,pause_narrative
730040,734540,interviewee_speaking
734540,735100,pause_narrative
735100,742850,interviewee_speaking
742850,743470,pause_narrative
743470,744650,interviewee_speaking
744650,745780,pause_narrative
745780,749840,interviewee_speaking
749840,750640,pause_narrative
